0,1,2,3,4,label
61.569576343282506,76.13599121564141,22.59223177393093,0.9101342772467236,6.835245593703853,standing
78.5710724520244,69.03445913812087,22.048218657478987,1.7798593761485515,10.383942384131636,standing
95.56511412071961,47.74097665843982,2.8309715413768366,26.558140132863556,6.8404065475786915,standing
73.7124365186416,70.05565084639233,26.58236134570277,6.0251046940749085,-1.4714895093120717,standing
100.26473217712555,27.41208495664584,-0.017632446634365806,19.77992559063549,2.255279768460518,standing
19.636863356157107,-113.32186299412538,-2.972615311740647,10.825533733303278,22.33418691483611,standing
31.238825797975096,-16.599022668769535,-19.446824779314007,9.937685869364255,22.032294460572167,standing
69.8508699087107,-63.82337420690786,-14.068077140800714,2.4722065598868967,6.6462911530495035,standing
32.19171010088667,-3.8716232540511157,9.351726992419142,-7.230521134013084,5.937549073901689,standing
-125.04586731679836,106.04754616155031,-1.2237387761402836,-0.4646678520456673,25.1146037067568,standing
50.493267546907816,-5.447336346980407,9.439126454947658,-8.30289726353337,4.357313935375611,standing
-73.7084805811653,43.44427705220224,81.9952742374155,-29.27454304057766,5.840897178564127,standing
73.71864264088492,-23.47484562988943,9.644860201406505,-6.29557300754291,5.734341294847571,standing
54.805641156667775,0.23454106141184639,17.362384773598865,-5.991191999420997,6.204946895397274,standing
-82.45532511296454,-32.958457163365985,7.913065777209869,-9.547930345280516,2.8468449446757234,standing
79.82625147056422,-22.60109780624144,1.2192067327871818,-4.921905969364123,7.041384242813905,standing
45.579607567020844,-7.522470923133142,9.083896573053583,-4.622690978629014,10.878683191958967,standing
-83.10581349678506,16.81515270524649,77.29660783217544,-16.38419379661381,-20.334757491904874,standing
59.27173788633149,-78.9289404240644,-2.5497662650353163,-18.13112714988433,8.408808407585273,standing
63.23138004456962,-88.83118996648571,-9.61348040977673,0.491590324962222,5.355016398770893,standing
59.41574496322664,-81.02031257247016,-3.6984735103121373,-15.31207879837994,7.0282517851365185,standing
47.22474672603238,-83.11420012940962,-6.109579993782983,-11.514164152639054,11.078571524814734,standing
32.163415335758714,-86.34870763270095,-7.576279203883942,-7.607819562686076,17.64974665482696,standing
-14.868481403822386,-31.62740041601176,10.034813446472452,1.7316505658730277,2.109377793451408,standing
71.13515945318898,-92.74602961766287,-8.445479703809468,-6.048326296357218,4.772241828157771,standing
69.84762955137677,-92.03970653737242,-9.22640636023521,-10.509834333875187,4.011013982369079,standing
53.44784443995525,-78.9244147894515,-4.9648633080924185,-17.567488501849166,9.101508099279357,standing
-34.434201572362156,-9.785813145114403,65.36524775357883,26.141769461859294,-14.492935643462154,standing
68.73790871813009,-84.1266348234228,-7.729455553368222,-12.696124995871028,4.229401727002347,standing
57.923306243668776,-88.48207733638628,-3.5915544740417786,-11.55808577410232,9.651470054702038,standing
71.88993656872378,-67.33472419911945,-28.892761062301908,-22.24631089427315,-8.188142400742123,standing
68.20252544083024,-84.35472985208256,-12.523659153316995,-8.190684699978895,-1.2360756200972887,standing
69.70277212346718,-81.27127201377154,-4.267320273046554,-11.54138914744038,3.4150385228900113,standing
28.7629569822289,-89.62884679300383,-6.47818155099748,-9.141443016173003,10.738099249341722,standing
59.18212710945426,-47.619541780941375,-8.63677137711603,-6.432779649600389,12.681662759834463,standing
56.17838050934347,-75.73955576801485,-3.2631311614873297,-8.251664195764814,25.76542910226317,standing
-19.41192186089799,-40.292707900802334,41.48856458177869,-21.267511594875955,35.44269260187427,standing
60.11829023828568,-96.62711203450743,5.8866863606409545,-18.054609956683812,10.759711328885434,standing
19.107880439876283,-90.9190478147422,3.990728075070475,-8.858939465960692,8.423442583713705,standing
46.75493808348284,-69.00836999973689,9.733407094158455,-3.988733256738894,10.304821174771615,standing
-185.82727995956776,18.828465735738305,-8.90500788459504,-25.10154440401169,12.412775261322402,standing
33.71654650101033,-25.772661243252998,8.371190559775126,-8.077737187578169,13.021642823067438,standing
35.57188397650543,-24.595918877560123,12.987960683997255,-8.29507438702672,9.79755332052806,standing
8.30323906523887,-47.114876786840256,1.5793919485865935,-5.330808141326373,11.174111561411983,standing
-77.95852608495755,13.477075205540359,61.41991021825261,-28.103594699938668,15.904971568954936,standing
35.00679534594326,-90.6630932444157,-3.99994158269617,-9.662212336065036,7.922732931902896,standing
31.828742565105927,-83.92218653551716,-5.4996774119640826,-8.929950462484559,17.74593383913422,standing
6.028035407965717,-88.52309329621832,-1.4176718326022346,-5.739670402247785,7.320472817049133,standing
66.66177064272335,-80.48216866811786,-7.497862302119735,-8.2125002373181,7.043726694291301,standing
48.07817625816136,-91.2378412547003,-4.613551465347765,-2.914526350859881,10.256125344532506,standing
81.09932783301588,39.072721421449785,7.747337057307764,-20.955790339009635,-3.402752098757773,standing
36.937487666978996,-79.90186827117633,-7.357627039883305,-9.740032073976327,11.140771875687804,standing
71.92533950364844,-45.59143017413966,-21.193181395099096,-14.713768949536092,-6.188536667902248,standing
69.07635800644152,-75.0346281909201,-8.330463000089154,1.3003177545282867,4.130173732352642,standing
58.388365647955595,-40.80600153855622,3.0145495255204757,-3.98923478434087,8.708606896309842,standing
49.61962856012423,-8.078455070365862,1.701829707464551,-7.419363201318979,3.276297819807251,standing
52.84961534325254,-6.462098134887128,1.1482403329582986,-11.79757568463883,1.6544320110758441,standing
71.52565909907764,-67.12042265248968,-3.196228611608607,-1.3758823787313306,6.004849399234331,standing
-85.37732498485752,27.515695097468125,48.34643991451023,19.5958024251865,-14.430632293165353,standing
76.10863426237893,-90.66000815752894,-18.49101662744971,-6.962700326520674,-0.806141705891612,standing
69.43293586937716,-15.959892214482423,-8.441639637985258,-46.409195313748434,-1.996770315101216,standing
53.87503639810592,-0.11639856120275738,0.48678314484219243,-10.732608559100221,1.395436791700945,standing
51.653903419318,-0.05275424582475807,6.462428508023702,-7.013118071126766,3.4969851093791284,standing
61.37382163700738,-16.299083904534328,7.613845398617048,-9.06230535668039,4.839066660884409,standing
28.25671992454278,-86.19569126010751,-6.1474577552304766,-7.971875522237894,-3.6786069431281945,standing
-55.856930061440664,-1.1665713295658549,42.73761893955604,-6.613883231281142,-0.9191289676440313,standing
77.36321212036086,-69.45082298001944,-9.826716682775917,-9.501489490401525,2.2774886110261114,standing
2.5742931373252986,-37.50937282773863,-2.328583040642169,0.6882686018322,6.123051908601212,standing
56.318105610892246,-52.3836665328635,1.675452352616439,-2.50126795165293,4.833803686204938,standing
36.89275176763812,-50.52191394391998,9.804154300424432,3.3762383093426753,-17.68319935190631,standing
18.210889463029332,-18.247624505068558,42.23951003166704,-28.008780670455423,2.4964174090275897,standing
23.34226835479143,-38.40257117834722,12.705342157189317,-4.287291373083675,-22.36320544442779,standing
52.233812606375636,-33.73531389125631,9.967741110998968,-7.71027234594188,4.243912614813546,standing
27.75605856238218,-48.92930781708489,7.229826353420119,1.9833786291610984,5.38661837678319,standing
73.7816476811389,-17.608426154261338,-1.1586464774364167,3.669929337513747,8.53760894195586,standing
-44.2638970695113,24.75877294371439,34.962516730150426,-26.323127968273965,42.136295880540715,standing
55.62471130766522,-25.842664447393958,10.495878596754455,-13.632563252507335,20.236764870063766,standing
20.492179944106056,-34.06223871157761,0.15151680785774957,-6.420568452728394,22.222105925038885,standing
37.391242416102216,-82.09651507648813,-16.63475457443443,-25.704499313095262,23.40075900401026,standing
-15.96647843547214,-56.411704704400385,63.70685613800613,6.949742382110041,9.510672934488692,standing
73.98328739149463,-28.56287835156813,-27.382362332790702,-54.597817077254355,-2.717474316493366,standing
45.439297237621815,-38.02166217105199,-0.5985274096050759,4.560924539722507,3.406600667983092,standing
-56.5585018503277,0.9276658881223625,61.964089867857496,-38.45986290745597,-12.811348367907037,standing
-83.7717506965044,-57.156790352924496,16.67359652723371,-19.499515244186966,17.107720908012443,standing
92.20060829620502,25.81795884455761,1.8746438444385838,21.13371104236544,4.105785460988152,standing
-82.0583725520537,35.44830302358223,-31.010389762023703,26.23343458149466,-32.28894052606703,standing
52.158933751779784,-68.46245758463638,3.10000644475339,-13.565865528292907,3.096696199797428,standing
1.2315888564669422,-61.32398168899686,-0.06043058794959322,-10.08589292292313,11.453092324175191,standing
95.63724448010464,53.90864454362199,15.899552240532177,-0.2702938581241101,3.7107891554501293,standing
60.433333422004466,-63.00167363489557,-2.6279226463041816,-18.236507909942883,12.737674089859588,standing
-23.26962461490379,-43.22915992439697,6.663374259511738,-9.0284184084706,1.0981199779641777,standing
21.39167772595414,-51.79869009259409,0.19225573395780415,-7.129266858808598,9.044520810142686,standing
55.56694338465991,-94.3909596722228,-0.30462777366199134,-3.6096450836136382,10.805000195703464,standing
34.264331686380956,-104.74523198887243,-19.909727686879123,15.37885658354686,-9.908121203337757,standing
16.423256184298168,-86.60045645067012,6.1020239407486265,1.3247250056079132,-0.830396376142513,standing
-17.91456395615336,-53.067003002576136,33.62772578372133,16.095134093750463,-49.20657777223952,standing
36.535897915650025,-12.821728311631603,51.528837718561405,37.76472028950994,8.867386531248286,standing
39.07896760074692,-60.21316682187055,15.284654527887394,18.563026183839295,8.26827042774908,standing
-6.339005886251016,-78.41228647953847,27.110744035496264,14.33233548383192,-33.366949485880724,standing
48.6562697253097,-32.48272126014027,40.71270783475603,-9.280749095334773,22.6691491657608,standing
-46.89223181037377,-69.18383170735659,7.7406380883627115,5.394858328596031,-6.4879477420360345,standing
21.700389939190302,-88.64778827202585,4.792237774562761,-1.1114263576676242,2.4597189041237506,standing
-29.04080713629409,-19.228646271880876,54.751671953421535,7.017607198888846,-2.7510753774195607,standing
64.29401993060304,-28.630447209358174,21.440437142931348,28.443289129007116,4.080904880643679,standing
-51.76159298173775,-55.878634558691964,-0.9562021734051989,-3.8919303293101093,9.72247436977824,standing
47.578114146239784,-86.59565092396748,1.7419722601830117,-1.2832306492143397,7.068137563607099,standing
5.276694050816445,-28.9984545520241,64.44231950959322,4.6313567962474504,12.911933967614576,standing
75.50009233163667,-69.60186651108319,2.830342894499818,1.1529634116448353,-1.3378048533019111,standing
47.892648045494695,-35.75686044555676,13.578851846220783,-6.46958928358798,3.473261145053719,standing
48.35154233229423,-76.7354071679339,2.4181347362017505,-9.98472776749616,14.568083306714042,standing
35.59123183419342,-21.803927925744986,43.22930140667104,-1.3339515993835365,22.158397871263993,standing
16.341472701459338,-0.5298691412738776,29.238566410955972,5.575906436785658,0.8398699930319928,standing
86.91561943424028,-9.662254565150874,11.076503902339578,28.44390504620789,16.67975098819865,standing
91.0846916666701,-41.907151561066165,28.394595058950845,74.35080894482796,25.541924776278336,standing
-101.12854262139587,5.3395698997073,-42.392171536465256,1.786926314164253,-49.20303809555059,standing
32.719867110948655,-73.40160969979142,-5.368414780234698,-57.446480620344325,9.559371208040858,standing
-36.87501371687276,27.968551048937826,-21.60364272000095,38.42658013664439,30.792145593138702,standing
18.820525486823954,44.97429353058337,5.881143819509706,41.96636792023608,8.500680038427113,standing
41.36642363234944,-58.209153392954086,-1.3417479207342922,-10.778839285132126,12.876036511213758,standing
22.776050790604245,4.4934508351201,35.83821318208926,-38.52715421605714,7.665664762198567,standing
45.31673100599147,-61.70702422325955,-5.297674144740618,-9.020454328126988,13.083822545868237,standing
48.58809872387246,-61.886827184723174,1.7910840966700583,-7.890967952292985,0.9670835433741942,standing
23.687872964340897,-48.1000922539336,9.838881506456605,-4.114829051752477,-15.114788457806654,standing
-101.72225553177697,14.66825853000961,31.929445657861752,-22.662175922732025,11.444292068946158,standing
56.889580333802144,-49.91947588914859,4.379450521014807,-11.450348432678947,2.338766988586787,standing
55.31431040489002,-52.91995663894949,7.300377998223073,-8.937067501519277,3.3892022926061927,standing
67.37042485577945,-71.42666333327958,-3.6840759223589963,-14.884677872884978,6.564039062272883,standing
71.80376649299575,-77.6272441377591,-17.193328304692578,-15.197769169109648,-2.386891037312381,standing
54.61091423924586,-35.4894620859049,6.609730253897194,-18.106857288938734,8.262633524770145,standing
61.572422605356564,-12.881548714575345,12.666779024574407,-10.91766485704838,11.517489630509747,standing
-157.93636226354903,-1.924870799231826,20.43748493501739,23.82524500298671,26.652939098634086,standing
44.026774186404566,-9.407169526613544,19.774450909787664,-13.005337989159067,9.457700564294015,standing
58.036271047574814,-8.147534941846487,9.208270905709337,-12.62515366312963,8.984518563530326,standing
-67.60606729653801,25.695088200400136,87.20837679883567,-21.606588090609623,19.60346263800534,standing
69.96668945693051,-55.51185801214848,2.8445246692437856,-14.842884762536826,4.333310271878208,standing
51.91879041249433,-40.206973287427026,3.9521585264948946,-18.852519331356905,10.853097366722928,standing
-15.214735336821434,-49.949913723073536,70.83846572768023,-6.392268713215803,8.782884479601115,standing
57.22465134466444,-75.2559689883573,-7.184649410750225,-15.20130001392586,14.941952595920744,standing
50.41980322025182,-50.53318298229182,3.35659091190411,-15.192667674873316,12.638544879668242,standing
21.345717471038654,-46.26895880464256,6.497314191126247,-15.820216694956386,6.740023360371119,standing
47.32007868052091,-37.47579081622625,-5.884193546822463,-41.04477492119385,7.039075595882853,standing
66.41345899911317,-48.23602727196093,-33.265834077422454,-27.325510040534837,-15.314555872441936,standing
37.78796876880705,-5.1318604282420495,12.99022411929258,-42.39034434546651,3.038704064716974,standing
44.69538594144859,-47.03385893320329,8.31120737460375,-14.56440442557738,12.470096055243193,standing
37.202874358893894,-45.58033451914796,15.665816324653118,-12.610448680194757,15.451089298330064,standing
