0,1,2,3,label
-118.50386765343949,-29.610990953509848,41.85977004239729,5.466599481084117,sitting
-118.70629136990215,-29.389967222972487,31.580352398446536,4.089478044502556,sitting
-124.34853819444318,-27.221207629426672,41.14112013168935,5.123414137910714,sitting
-121.07957655709386,-29.597221831721455,47.94597371348533,4.3043053823352935,sitting
-119.19565998961083,-29.94140237495484,33.10021891556286,6.519563959601463,sitting
-119.18149250565502,-29.849871331924113,29.177460888105458,6.614865351029117,sitting
-116.44308006572246,-30.433124009211852,11.60832494130122,5.205234928675985,sitting
-118.44705387700382,-30.493642758765716,23.711545988071748,4.055315646250563,sitting
-119.60901986755617,-29.68131438731271,24.764556088828385,5.62643572756749,sitting
-115.38508487141934,-33.09448944924345,25.82493983518637,7.726793014358499,sitting
-114.90318126280125,-32.39097742587949,25.030022511052806,5.10126768073313,sitting
-115.73861557041876,-32.06779875306133,28.111886886052815,3.4030472864444974,sitting
-116.82355328257418,-31.00745300233163,22.702901683564477,4.518000331588709,sitting
-109.01962480523494,-37.42094037886714,64.66605042862608,5.52977239356504,sitting
-112.04184980839717,-34.687646537219706,52.92179221305145,3.9768222118404637,sitting
-112.25855061149029,-35.00839906271777,61.31650246595163,4.746625487820573,sitting
-95.8031769380603,-48.35414726096149,60.03873900597176,-3.1169935695786677,sitting
-87.20953120245305,-49.952127653039305,49.930786997030054,-11.045123211959613,sitting
-85.37523045307603,-52.46423712994096,40.73866734137894,-8.968961793101776,sitting
-99.27461925267825,-36.720915600355745,-31.577748619758196,38.99165513914339,sitting
-99.6483241915398,-37.26764439801805,8.941441296057207,16.270366493714043,sitting
-96.511348204262,-42.2078620236973,13.201396889111322,14.216784081202889,sitting
-87.12955103426138,-49.82902341497919,20.943440402873108,21.5908624058644,sitting
-89.69279800946346,-46.737106201080245,35.13742687081307,-0.15178251582282343,sitting
-96.53693368953643,-42.84481803394909,29.766721561001617,-4.135692729328788,sitting
-92.12074043831511,-44.50731619558915,42.6848480296147,-0.6732255968807905,sitting
-92.28388620784172,-46.17752852727398,41.57888239829583,-1.263399965897932,sitting
-99.83838187413913,-39.16482656323017,0.9621718863934632,13.290421298469106,sitting
-89.28641584528016,-42.246569318424115,-2.3800771616025713,18.441862840908513,sitting
-90.91035157657377,-42.31562837995303,-42.74407448669824,33.77153224662575,sitting
-87.40362368970428,-42.69975055269553,-28.294504844195487,29.79171337775456,sitting
-92.0089822273579,-40.01462885905967,-29.061091462492456,25.552835825617763,sitting
-91.91025615652178,-43.14174396486083,1.1308131575856635,5.768889074241713,sitting
-91.82129378902376,-45.93061388808563,29.72989737233894,-9.568499284184462,sitting
-94.80725108023232,-47.23326667754455,29.349040742503746,-16.175064661704518,sitting
-100.21534345337088,-39.47078169692483,42.750319006464935,-18.181655015202956,sitting
-108.3111272947711,-31.781837906382123,23.93873522352905,2.9642985197850464,sitting
-121.99526272201457,-21.826915670815147,4.024535471648164,17.116688744632377,sitting
-124.23167486905753,-13.583358709433364,-22.522409030732177,7.311144246795074,sitting
-124.69593638208708,-8.805693570072778,-0.18426877788260754,7.717100670962772,sitting
-126.3396956352397,-12.072934780306953,7.946446141987451,7.435245442755132,sitting
-102.97677433007833,-29.412836974399703,1.6468926439254687,7.0720112172479475,sitting
-107.7481505713692,-27.648365438021067,-5.700391470702385,-1.945292715716377,sitting
-116.58805718886134,-21.301868929864035,-14.278651544037572,-10.164250862366025,sitting
-126.99001994826583,-18.150728238269956,-7.575664158122493,-2.1576826584283637,sitting
-124.53205570918017,-18.086039960459793,6.110461796019223,-4.202410314765487,sitting
-134.84933506168673,-11.410808299455438,-8.55544017113067,-1.699568879682758,sitting
-135.2618328268845,-5.126307961012332,-25.53957469826254,5.555854584846131,sitting
-129.5359712142543,-8.670067993044336,-17.48197802785782,7.553015335190217,sitting
-131.10012716061203,-11.5000809396608,-13.801884427766026,-2.247015430908462,sitting
-130.79959576244397,-12.827195138503884,4.892414067307527,19.436157449231402,sitting
-127.32465186037227,-13.449395272094149,-3.415593268297471,10.660677151879902,sitting
-128.52110862774154,-12.299721494616334,-2.4810714771520566,-2.14027199679893,sitting
-128.9551154742893,-13.092302040472896,-3.977530725811704,-6.55625183129402,sitting
-129.14495551005263,-12.622781156861896,-5.125389263211446,-8.929709211372874,sitting
-62.73314185517292,-34.947308123720056,23.033329940950523,22.18263270190465,sitting
-120.08796191147357,-17.271007297310334,38.84881284225139,14.38526622220737,sitting
-17.818565560308713,-55.58232352163285,30.880567404439944,9.201115362564948,sitting
-120.21171826188632,-8.29121710645661,-9.483355456547784,16.75442649797978,sitting
-117.70561738306621,-12.13062967758381,-12.764495600344404,4.820132862204723,sitting
-126.19622915254504,-15.418206381715192,-3.984393993076992,-7.131090918597593,sitting
-57.963512937517834,-43.811804860367836,22.71500136758442,29.423475305280277,sitting
-131.39973903502883,-9.897549858607944,5.082163185794599,6.483348899388687,sitting
-122.61753452063387,-12.980412809505767,7.916635719808255,15.77554671168037,sitting
-63.37987649179276,-24.073685590090967,-13.483883064438345,38.54931221247591,sitting
-123.49969331820644,-16.943803215094924,32.31844848188064,13.982220353218068,sitting
-127.00321289578395,-14.35386138432751,22.374699319986888,-4.614508283909643,sitting
-122.40108500653972,-14.071660304679869,-7.154323300754783,3.034798068080036,sitting
-127.2678179619644,-12.980475196974764,-1.6719959213273796,-3.276499490994418,sitting
70.76834334022203,15.158037294823226,0.8842228420572269,-30.353007784761157,sitting
-124.90927944042329,-11.013675641590254,-5.407910044673514,14.578407595546572,sitting
81.9474810330126,21.72216993931621,-56.98148272887356,-2.6266048118937846,sitting
-122.23890297737012,-15.401809393992453,1.1798204067746099,18.47662659066954,sitting
-99.70607510664728,-20.431609538618993,65.148079207665,10.651735592399689,sitting
-93.8009478300413,1.4896713605607714,46.86851408444255,32.2281970417539,sitting
-115.8247308349666,-14.621222024856179,-6.257178257327183,18.728476991132354,sitting
-7.646935012827214,4.6658841379067,-10.62289262541995,45.46671001091903,sitting
-68.40783734219032,-45.88269680403691,82.84393717766147,12.70697726810426,sitting
105.10698270859126,12.488937799961084,55.26762527502535,23.265590263635005,sitting
-19.65024418802892,-16.00964848232202,-47.799574149568315,4.164951174377059,sitting
-24.21271390335309,-68.14445670147613,30.414153666368946,15.382626532358813,sitting
-47.5172743122431,1.1765922250364809,-82.66763862982835,1.5375913955871852,sitting
-121.10463059151286,-15.360716941837685,4.602835831811262,22.063362438838354,sitting
-128.16514491545246,-13.706768898639238,4.142386773386761,16.14799275442705,sitting
-110.25141195097514,-15.775487001779291,8.78160012515957,20.073772000360975,sitting
-122.71792986473609,-16.540206790168874,26.707438933254053,-4.620762698346418,sitting
-126.62970156529853,-14.643764142868365,17.571684988689924,6.1431435726821135,sitting
-126.65843842774703,-16.975952845064214,23.47882080622327,1.7895670036118219,sitting
-123.09708961313254,-16.504856732901374,21.167777028344034,3.877849620550819,sitting
-121.02586616909497,-14.65089499406598,18.367906696765118,1.1045548279973474,sitting
-127.48934852820484,-16.764430235131982,26.639525132427394,-3.5462419545670016,sitting
-126.48234360387349,-11.547475454630776,41.27129815749731,-2.508341124967181,sitting
-107.63476469646562,-23.031243123856868,-8.043254059402756,24.040324095049016,sitting
-91.93652904492966,-27.89210118500401,51.11025130564434,1.0284543590853232,sitting
-106.48058881934713,-25.677460494755543,4.916888455105806,3.2388691553127202,sitting
-105.41509249844654,-27.30700567489304,10.263829860565778,1.1842755812068972,sitting
-108.95802199225085,-25.465598676693865,13.246471069696184,0.8707768719470863,sitting
-79.76828750743014,-2.2737615865598446,-1.6206615844818657,-48.578441279566725,sitting
-115.9970886777403,-18.702105412741425,4.562145802057216,7.180446321974955,sitting
-104.95030643729346,-27.852095354608878,12.490208915615597,6.348201443941875,sitting
-105.50829108834758,-28.437334451788573,12.427271346995752,9.949838040782495,sitting
-109.40886874646145,-27.192617758444328,18.83518476023403,9.94078976870312,sitting
-109.9294459463279,-25.59736961081648,12.647351026557857,4.784476725710817,sitting
-111.46798574983772,-23.998175010241695,17.521314133923568,3.215592336304951,sitting
-115.40892827063553,-21.71759864135811,6.039576948447689,6.71807694947546,sitting
-115.08291076257687,-20.865525813653036,12.3420021299967,2.0391741348774275,sitting
-110.70742788197293,-21.120088985198706,0.6348743579799532,-0.4778112486142234,sitting
-111.34642636101039,-20.589445075316476,-5.067380234768166,-0.33752995962498034,sitting
-115.2123817238815,-20.27419180892965,-5.630360093902453,-3.4735932280490474,sitting
-119.99647618966387,-17.476794533899003,-2.72865495332357,2.68726848297041,sitting
-117.01994251237231,-20.92580665905013,16.39065765812518,4.614889026481869,sitting
-111.3194553932515,-22.571678432662118,4.92637730137136,7.022624295401236,sitting
-95.0257577600687,-32.793354546318035,9.72931304813639,2.5091961481134746,sitting
-113.787254393395,-25.414927539062596,28.634556641405652,5.92858100269504,sitting
-113.0157735030124,-28.80399737255935,50.798832267366265,1.1251513724476752,sitting
-111.09398024088115,-31.7609633538489,52.844125150459746,3.3923465856494985,sitting
-105.21307526799451,-31.852033501246446,48.53860751441897,9.553690721364198,sitting
-103.57638482806637,-29.243209864077635,27.051395435440895,10.221444664895984,sitting
-118.28252329555379,-22.680606205316714,12.89772486301743,10.158222042399942,sitting
-116.03690405859528,-26.35936949506818,42.93654777053143,2.1718670921709204,sitting
-104.067992421498,-27.840154476363516,21.271543087943257,5.185526220183853,sitting
-116.84170375543626,-24.00776303758738,28.04429089241691,1.2678826700616952,sitting
-109.86310672449176,-28.75459253609661,20.831420325474937,5.8770151216551625,sitting
-114.03410428790369,-27.4498466351789,37.65062314556167,1.450319127805649,sitting
-106.7641752153262,-28.672509281450182,18.247962491624378,7.257309419960549,sitting
-107.28252507278853,-24.78829822634283,12.843856735871839,11.764450309947904,sitting
-119.61240984260168,-19.808272259848074,7.206824109820644,5.894422073441596,sitting
-110.99580390097591,-16.269612290423403,-14.472156806083632,5.908881376837506,sitting
-124.14371019135396,-12.891173747283345,12.006753790516285,6.97068473050448,sitting
-126.82599730034455,-11.688141651467232,1.8461955000264538,2.0131480126764174,sitting
-130.1816656246528,-10.19575006768786,-13.414219399778545,9.73226815644032,sitting
-126.52876375554551,-14.845119524609972,11.143113659069513,12.997262464707447,sitting
-123.20441002480999,-14.074528118848443,18.22683046683136,9.962313303252479,sitting
-117.95079312800317,-14.166411631240367,14.613706287895354,14.01617284424561,sitting
-123.37653396021359,-14.937208774105825,13.99972007431515,0.19448490435854637,sitting
-118.23342701261414,-20.422242474163852,4.89735376544553,-1.4049433010293129,sitting
-114.60771236601276,-25.393818275755244,-10.963935517634141,-4.262844821725039,sitting
-107.26095488075094,-28.326504715615705,-15.031490583825018,-5.995599755136276,sitting
-109.8001830329272,-25.03141360643467,5.952878173797757,-9.774906381078956,sitting
-106.59030701841188,-29.782778028583486,-7.586297705327439,-1.5428853066440595,sitting
-112.17718966653743,-27.43167683175757,-4.946622332725582,-7.661311508682616,sitting
-109.3506189530556,-27.973226137360705,-10.856357951135251,-8.720187204980874,sitting
-109.19283201728528,-28.157451242464795,-9.640591886577667,-10.49807081161729,sitting
-113.96583463494947,-27.82107086629066,-14.92744872619042,-1.4969762393206096,sitting
-115.15867082449739,-26.507374525574903,-19.376974953170844,-8.16069676061305,sitting
-114.71002194045711,-26.631800563431057,-32.60112997305066,-11.4555000101398,sitting
-112.12220762056455,-29.25856804510532,-24.23338771124169,-8.420097679191578,sitting
-110.0394184084918,-26.251511446064747,-23.258685455149816,-8.135665133164615,sitting
-112.97655442977192,-27.758568785506,-22.40565406241882,-11.358597481351602,sitting
-113.60293565061991,-27.44205236977011,-18.16019173641257,-2.450415840241064,sitting
-108.31552818101552,-28.691255511845824,5.797147141493809,3.1956598218423835,sitting
-113.40154029395423,-28.005901587978215,3.7155480846247144,-3.010454686448014,sitting
-112.00385988286885,-28.30461614656052,1.605350459234387,-2.9758913451671845,sitting
-14.719979125835238,-35.565511028018804,-38.516490534850846,50.69940117553304,sitting
-104.24088455501825,-7.261044190933806,41.2920893334242,-0.24086015764357427,sitting
91.67818065792557,-0.009594772398310525,32.56863460616566,-7.669358967253764,sitting
92.89827509326938,3.5699909758345725,-64.16648045575386,-16.880442901529054,sitting
95.78787656228138,11.877602136273696,-60.84302718055447,52.95598066714959,sitting
112.07650847231747,8.206618565932963,-54.99811573846685,57.3884251723497,sitting
100.47008579561526,-17.75556871328694,-49.668072923139036,67.57454529753436,sitting
-126.26304784924855,-18.220514002617122,-6.972631010805088,43.71292438422887,sitting
-109.50053509232633,-33.95090334128657,8.906173543241408,0.26345232785232753,sitting
-90.41860082276922,-28.782872966245016,5.904618351897227,14.673746825970518,sitting
-131.2792495704369,-1.6689853600376416,-24.447354638993488,22.90358057504396,sitting
-120.6392520851918,13.920357372938481,-28.122034320750572,47.12317706381003,sitting
-116.6399159491388,-22.542028384233667,-5.06496437824876,28.648903502034372,sitting
-109.80483154460308,-30.257383018209453,3.628512786028665,1.1131209003626807,sitting
-114.0228710393225,-26.397133142869002,19.209194869821886,2.3837471862855892,sitting
-118.87181846256455,-27.77733776999436,-2.2539944141156525,-2.587330945078506,sitting
-116.85032607048733,-24.850540695843492,-4.574797434539363,8.304149290465702,sitting
-137.71858108646202,-4.459173782192197,-45.686741946443945,-10.187621699499346,sitting
-67.74055902535707,-52.298225566406174,26.177756941882734,8.680875825522087,sitting
-107.406502043029,-29.579394261832647,11.299580425420856,-5.419508345518921,sitting
-92.24680942462386,-28.164037146102388,27.490032927463687,10.020973428116406,sitting
-115.00846264791426,-23.026260003464287,33.567941302237955,8.153716331018671,sitting
67.76312447215352,-51.48685743113188,20.30823166253819,-31.963770465373983,sitting
-105.65629632078455,-36.43001146213502,2.6642661543281463,3.28997856387506,sitting
-106.62777925818523,-35.62652423957947,50.59274816603178,0.678558788577007,sitting
-119.96277901545454,-26.35538387710085,49.33799637982648,1.4943052283022524,sitting
-106.58102157000059,-35.513711508970495,32.846222094038495,4.9913941437188285,sitting
-117.72370259537247,-6.941310374007559,-34.32157150046983,-4.385776365394847,sitting
-105.23470621875042,-34.40276691013846,43.92446227325638,11.488826638751284,sitting
-117.23154923440705,-23.85597499595142,26.74146647849838,-4.362136974242702,sitting
-107.38827886275547,-32.98135603190234,22.287899521473662,1.6416167791476965,sitting
-117.47081635116612,-29.107066621082225,43.14944935321401,12.65035980265501,sitting
-108.62927169587667,-33.721479707047145,41.828614831116994,0.6289645554977241,sitting
-114.85865131363838,-27.797313612167017,17.578910805298847,-1.1549214586755454,sitting
-112.90850114020091,-28.776341962809468,39.6289604070422,1.9743351505641726,sitting
-0.8459128923224171,-35.76758703325717,29.134226711298368,26.458616764225283,sitting
2.5750319052951625,-38.33806421188862,-14.034461992704976,-32.95786614362383,sitting
6.828536830035517,-35.89729516470854,-6.578362667942628,-45.706358395488316,sitting
4.569679768581807,-38.98720247604233,-6.468100845562674,-37.07818777757738,sitting
2.9775304237057583,-42.488383716557976,-8.961987067630162,-36.506109295810084,sitting
0.04568028158053039,-43.82445742382844,-12.047830021346428,-30.414140803995416,sitting
0.2749277226304798,-41.65664200477496,-7.54496463642721,-35.98861415859777,sitting
2.663449711880901,-39.62004335228314,-8.832695697467614,-34.68042873854313,sitting
-0.438568156655748,-42.35816499157724,-9.891517848937013,-27.85026789831328,sitting
7.124319733673701,-35.05433111967286,-11.008848607602303,-32.61453857885776,sitting
-1.1263972256337809,-42.012986252522,-13.049248596504029,-22.97397405427451,sitting
-6.386039625702608,-40.60397067903876,-10.01628020874908,-26.195345748188753,sitting
-8.148913901650644,-46.077299219541345,-11.375524489192955,-30.6464624507732,sitting
-1.9297512907234022,-36.8111461454474,-12.986884464211471,-28.067226772745038,sitting
-4.200679070240909,-36.99770148570202,-16.235274324914542,-30.193720805808095,sitting
-9.74513361783761,-37.23790703955975,-25.6682593933065,-23.81508424121374,sitting
-5.619373400683145,-30.905681894590238,-20.94520809701615,-29.890225281344478,sitting
2.215691321043664,-24.58750042215283,-17.974600260762145,-32.65022585704793,sitting
-0.5294991468008163,-26.796289974824575,-15.811291471567898,-38.05585850095483,sitting
1.951891090948152,-30.463255564093636,3.661819075231307,-34.432118337514304,sitting
51.23045755848864,-1.110904446618819,24.4150167993144,-38.89592675471829,sitting
56.86315044185915,-5.02065768152284,21.69357706598197,-48.43813704915797,sitting
41.08236555592896,-2.3127396601253194,17.084471278100523,-37.03415562832592,sitting
27.555113798088172,-13.941968722836924,2.9505682325627163,-30.454794749304394,sitting
28.55211733658743,-22.28581566659114,2.1738899777485017,-29.360289578497536,sitting
21.486352092350216,-18.30271028845757,9.59729625739726,-33.18045803972146,sitting
24.810078220948668,-18.89020088150835,7.351580829485954,-32.345423712268534,sitting
27.28639490038725,-21.225881824833316,7.7712456328484905,-29.183507181196248,sitting
15.84894994438153,-19.386418289944167,16.171537498497713,-31.645785953081372,sitting
15.424233095683263,-25.207161283177726,6.4317484145140895,-32.25591814524099,sitting
23.270998006937305,-21.74753746648841,3.9035109117664604,-33.31989635921803,sitting
22.72069550964224,-19.392926785170367,4.5214714073839275,-31.262117824579672,sitting
-2.154087898295529,-20.519488557776306,29.24653626368635,-7.287780012401278,sitting
-0.1981219296106076,-19.87693710080785,18.784966933771244,-26.309114550770605,sitting
3.4689563433013006,-20.470348390587873,17.041766767302192,-28.924730527889547,sitting
0.15791178983874943,-19.57692964079404,13.524750560650176,-30.642039630317527,sitting
2.1046362621501373,-18.051714865537896,11.096984116599373,-30.022653852687313,sitting
-0.4010599505755579,-19.739240832112593,9.316756414515254,-27.04196835213556,sitting
1.5956537455606963,-16.918025142300856,5.661183674826447,-28.472640655928746,sitting
15.371221419701612,-14.233509216157854,7.715222841295343,-29.17094326723495,sitting
17.246294252807047,-15.52225032697576,4.748354987279555,-29.34786818081576,sitting
14.230667470645528,-17.164707590018203,4.228329759365266,-30.517800250161155,sitting
19.918492179519802,-14.745160188959703,5.149155932190212,-29.683964709400378,sitting
21.425181482210547,-16.665814594092062,4.955173472036222,-29.456114954809106,sitting
13.19781045923446,-16.837622051657874,5.233557622228176,-29.486105021245347,sitting
8.38898655281082,-16.468554118922732,3.8728322507816983,-28.294511735207504,sitting
6.313740166526884,-17.708366295197735,3.9756101892330946,-28.844858137723392,sitting
5.657932432067213,-15.989675000910248,4.627011947264663,-30.11794133329937,sitting
12.441105959618369,-16.647874940561962,4.503280839611989,-29.9642267830148,sitting
17.235193877722736,-12.804040353204103,1.6560110384668008,-29.01868638092689,sitting
15.26670975859335,-13.708047686779269,4.2963137785753815,-32.104946875335614,sitting
12.460688218088137,-15.042251809863151,4.689837497758731,-31.280667404442106,sitting
9.828564286134423,-14.249200184707798,4.943123265810385,-30.694998097024076,sitting
8.095327461438615,-15.979203213523826,8.213814544594584,-33.400730856553416,sitting
6.600003379239439,-17.49010212632757,5.6794980928250425,-37.65072410391097,sitting
27.86715890934161,-14.337701480910708,5.840472605845122,-35.77492725147073,sitting
11.874891798866003,-12.205752861477935,6.948243107642156,-38.791097128704415,sitting
12.419485964085993,-17.62517340448001,-0.5173203057119338,-39.77157900447181,sitting
11.99969033659795,-12.975164096723821,2.6079715256590816,-37.9310917579147,sitting
18.434973130268702,-13.512796430571244,12.403951623805568,-29.119362054290395,sitting
13.360404612312465,-21.27764777295662,2.2631545514267657,-36.10700099573414,sitting
3.7001850654375517,-17.565162390249306,4.424238820481804,-38.38109438274262,sitting
1.4091966755369754,-19.18637491984716,6.659677157317077,-34.973687918107416,sitting
12.675825325334813,-16.76648985742613,7.911067518330384,-37.339560799066525,sitting
2.5138268422128647,-14.092814443628237,7.287686676274831,-36.726333727016026,sitting
-0.8154076905627505,-17.272757865686224,13.186351231678344,-32.818371459485526,sitting
18.305690442237506,-12.809940480491191,9.498543076776912,-38.998801099091466,sitting
17.779223228642934,-15.05934768722466,3.9962074483952392,-34.676219800738366,sitting
15.477983476704395,-13.667580100015131,3.1950742647667028,-34.1263131610904,sitting
13.018974998571423,-16.333683217979626,2.194380469039544,-37.287459677609114,sitting
20.156076553993955,-8.357206357166445,8.657063005126389,-43.27759020749125,sitting
9.56712407826899,-17.931250583046918,8.774553910469649,-33.3375800637175,sitting
13.747022232541951,-18.921209034751755,13.025696545400194,-30.64357808567561,sitting
6.637948388882251,-19.262620849079305,11.740690467321173,-39.68557653241673,sitting
13.133284934656928,-23.221276557354045,6.933601096740631,-33.33191617277171,sitting
21.422118510146873,-18.256707969059,16.157019037009377,-35.107941397623335,sitting
8.035739712251967,-19.161052730556747,12.228704553664642,-39.83760276932527,sitting
-5.2485428917445915,-10.138623374549208,5.1287276741526,-44.30771595591215,sitting
11.966163354964522,-16.22351028059918,6.8915313115878405,-37.24709582791201,sitting
15.969497165418147,-19.561479634013196,7.1222866394899995,-38.343097811096506,sitting
15.697787505018738,-21.936344689298643,6.398851540656722,-36.368482291652356,sitting
9.225196863154423,-22.969947636840402,10.835292881234125,-29.657449488916914,sitting
4.141251338344318,-23.975271221482537,16.214308690721168,-36.13853052451975,sitting
2.1852271432630914,-20.76719880307008,19.875323613054206,-29.069130341907936,sitting
0.23855195625748138,-18.20517117957165,11.425449855514643,-36.45527536037971,sitting
7.680485240626723,-11.767467619106705,16.498162752975645,-37.67884827368578,sitting
1.8403707436591503,-20.74917378209124,6.52638837019893,-35.62224527334017,sitting
8.793348036750444,-21.449947596023485,6.196507147988456,-33.39763634640145,sitting
10.339184550262331,-18.13080034306632,5.728342592081958,-35.874302792352914,sitting
2.2628429437540944,-24.813038163315888,6.4757375384536715,-36.6941477598484,sitting
